CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember
665,28,8,137300.23,1,90174.83,France,Male,1,0
527,28,2,123802.98,2,155846.69,Germany,Female,1,1
516,45,8,109044.3,1,115818.16,Spain,Female,0,1
600,28,2,116623.31,1,59905.29,Germany,Male,0,1
772,36,3,112029.83,1,186948.35,Spain,Male,1,1
678,43,7,178074.33,1,110405.9,France,Female,0,0
525,59,6,55328.4,1,83342.73,France,Female,1,0
572,33,9,68193.72,1,19998.31,France,Male,1,0
758,61,8,125397.21,1,182184.09,Germany,Female,1,0
481,39,6,0.0,1,24677.54,France,Female,1,1
689,40,8,160272.27,1,49656.24,France,Male,1,0
698,38,1,171848.38,1,16957.45,Spain,Female,0,0
587,47,6,71026.77,1,57962.41,France,Male,1,0
765,40,6,138033.55,1,67972.45,France,Male,1,1
774,76,4,112510.89,1,143133.18,France,Male,1,1
559,46,5,0.0,1,21006.1,France,Female,1,0
681,38,6,181804.34,2,57517.71,Germany,Male,1,1
658,25,3,0.0,2,173948.4,France,Male,0,1
634,26,8,0.0,1,21760.96,France,Male,1,0
677,35,0,0.0,2,76637.38,Spain,Female,0,0
850,35,5,0.0,1,80992.8,France,Female,1,1
582,39,5,0.0,2,129892.93,France,Male,1,1
637,49,2,108204.52,1,169037.84,Germany,Male,1,0
713,39,10,0.0,2,126263.97,France,Female,1,1
636,20,10,124266.86,1,100566.81,France,Female,0,0
673,29,4,99097.36,1,9796.69,Germany,Female,1,1
696,44,8,161889.79,1,75562.47,France,Male,0,0
643,33,7,98630.31,2,40250.82,Germany,Male,1,1
597,40,8,101993.12,1,94774.12,Spain,Female,0,1
608,30,8,85859.76,1,142730.27,France,Female,0,0
635,40,10,123497.58,1,131953.23,France,Female,1,0
796,32,5,102773.15,2,117832.88,Spain,Male,0,1
551,50,1,121399.98,1,84508.44,Germany,Male,0,1
710,22,8,0.0,2,99645.04,Spain,Male,0,0
651,33,1,96834.78,1,108764.69,France,Female,1,0
665,52,3,0.0,1,116137.01,France,Male,1,0
584,37,8,0.0,2,100835.19,Spain,Female,0,1
452,35,8,0.0,2,149614.81,France,Female,1,1
532,52,9,137755.76,1,163191.99,Germany,Male,1,0
493,46,4,0.0,2,1907.66,France,Female,1,0
811,28,4,167738.82,2,9903.42,Germany,Female,1,1
562,42,2,100238.35,1,86797.41,France,Male,0,0
606,42,10,0.0,2,177938.52,Spain,Male,1,0
478,35,1,92474.05,1,178626.07,France,Male,1,0
683,57,5,162448.69,1,9221.78,Germany,Female,0,0
455,40,1,0.0,3,129975.34,France,Male,0,1
728,45,3,108924.33,2,84300.4,Germany,Male,1,0
782,36,1,148795.17,2,195681.43,France,Male,1,1
516,33,3,0.0,2,58685.59,Spain,Female,1,1
555,26,9,0.0,2,158918.03,Spain,Female,0,1
726,34,9,0.0,2,14121.61,France,Male,0,0
608,42,5,0.0,2,178504.29,France,Male,1,0
576,50,8,0.0,2,57802.62,France,Female,1,1
652,48,8,133297.24,1,77764.37,France,Female,1,0
663,49,7,116150.65,3,84358.71,Germany,Male,1,1
643,20,0,133313.34,1,3965.69,Spain,Female,1,1
555,40,10,139930.18,1,105720.09,France,Male,1,1
515,66,6,0.0,2,160663.11,France,Female,1,1
784,38,1,138515.02,1,171768.76,Germany,Male,1,1
717,28,9,82498.14,2,40437.67,Germany,Female,0,0
583,33,7,122531.86,1,13549.24,France,Male,1,0
512,46,3,0.0,2,56408.14,Spain,Female,1,1
516,43,2,112773.73,2,139366.58,France,Female,1,1
479,34,5,117593.48,2,113308.29,France,Male,0,0
617,38,7,0.0,1,27239.28,Spain,Male,1,1
763,42,6,100160.75,1,33462.94,Germany,Male,1,0
677,36,4,0.0,2,7824.31,France,Male,1,0
796,41,8,107525.07,1,18510.41,Spain,Male,1,0
405,31,5,133299.67,2,72950.14,Germany,Male,1,1
599,36,4,0.0,2,13210.56,Spain,Male,0,0
717,28,4,128206.79,1,54272.12,France,Male,1,1
681,63,7,0.0,2,55054.48,France,Female,1,1
745,34,7,132944.53,1,31802.92,Spain,Male,1,1
725,44,5,0.0,1,117356.14,France,Male,1,1
772,35,9,0.0,1,25448.31,France,Female,0,1
741,60,5,0.0,1,38914.51,France,Female,1,1
729,29,5,109676.52,1,25548.47,Germany,Male,1,1
809,43,2,0.0,2,132908.07,France,Male,1,1
677,42,5,99580.13,1,21007.96,France,Male,1,0
679,39,0,86843.61,1,159830.58,France,Male,0,1
682,42,0,0.0,1,91981.85,France,Female,0,1
687,26,2,142721.52,1,153605.75,Germany,Male,1,1
634,34,3,145030.92,1,41820.65,France,Male,1,1
726,27,7,123826.07,1,78970.58,Spain,Female,0,1
529,31,5,0.0,2,26817.23,France,Female,1,0
548,33,1,80107.83,2,82245.67,France,Female,0,1
560,28,1,0.0,2,120880.72,Spain,Female,1,1
469,38,9,113599.42,1,11950.29,Germany,Male,0,0
589,37,7,85146.48,2,86490.09,France,Male,1,0
373,42,7,0.0,1,77786.37,France,Male,1,0
645,55,1,133676.65,1,17095.49,Spain,Female,0,1
575,40,1,139532.34,1,181294.39,France,Female,1,0
701,39,9,140236.98,1,146651.99,France,Male,0,1
649,41,3,130931.83,1,144808.37,France,Female,1,1
668,43,1,147167.25,1,141679.73,Spain,Male,0,0
671,45,6,99564.22,1,108872.45,Germany,Male,1,1
615,64,0,81564.1,2,35896.09,France,Male,0,1
667,27,2,138032.15,1,166317.71,Germany,Male,1,0
574,33,3,134348.57,1,63163.99,France,Female,1,0
677,29,3,86616.35,1,91903.9,France,Female,0,0
749,41,5,57568.94,1,61128.29,France,Male,1,1
606,36,1,155655.46,1,192387.51,France,Male,1,1
696,40,3,153639.11,1,138351.68,Spain,Male,1,1
643,35,6,0.0,2,41549.64,Spain,Female,1,1
625,32,7,106957.28,1,134794.02,Spain,Male,1,1
542,43,6,113567.94,1,89543.25,Spain,Male,1,0
650,47,9,0.0,1,187943.6,France,Female,1,0
713,42,3,0.0,2,82565.01,France,Female,0,0
725,43,2,165896.0,2,130795.52,France,Male,1,0
606,32,6,0.0,2,36540.63,France,Male,0,1
484,34,4,148249.54,1,33738.27,Germany,Female,0,1
601,43,3,141859.12,2,111249.62,Germany,Male,1,1
791,31,10,75499.24,1,22184.14,France,Female,1,0
680,30,4,108300.27,2,44384.57,Germany,Male,0,1
607,36,8,158261.68,1,76744.72,Spain,Male,1,1
737,43,8,96353.8,1,10209.8,Germany,Male,0,0
678,40,1,0.0,2,187343.4,France,Male,1,1
487,40,6,136093.74,1,193408.43,Spain,Female,0,1
525,36,3,77910.23,1,67238.01,Spain,Male,1,0
683,25,4,0.0,2,152698.24,France,Male,1,0
585,50,2,125845.66,1,9439.31,Germany,Male,1,0
711,41,3,0.0,2,193747.57,France,Male,1,1
461,28,8,0.0,1,103349.74,France,Female,1,1
603,26,4,109166.37,1,92840.67,Germany,Male,1,1
594,21,2,87096.82,2,168186.11,Germany,Female,1,0
705,34,7,117715.84,1,2498.67,France,Male,1,0
695,29,9,0.0,2,111565.45,France,Female,1,0
578,28,4,0.0,2,6947.09,Spain,Male,0,0
722,29,9,0.0,2,142033.07,Spain,Female,1,1
564,31,0,110527.17,1,87060.77,France,Male,1,1
563,57,6,0.0,2,39297.48,Spain,Male,1,1
535,30,6,103804.97,1,125710.53,France,Male,1,1
633,58,6,98308.51,1,132034.13,Spain,Male,1,1
646,46,4,0.0,3,93251.42,France,Female,1,0
629,37,10,99546.25,3,25136.95,France,Female,0,1
656,26,4,139584.57,1,36308.93,Spain,Male,1,0
597,33,2,0.0,2,4700.66,Spain,Female,1,1
508,60,7,143262.04,1,129562.74,France,Female,1,1
629,40,9,137409.19,1,175877.7,France,Female,1,0
605,64,2,129555.7,1,13601.79,France,Female,1,1
667,37,5,92171.35,3,178106.34,Germany,Female,1,0
850,27,7,43658.33,2,3025.49,France,Female,1,1
554,38,3,138731.95,1,194138.36,France,Female,1,1
809,38,3,0.0,2,80061.31,France,Male,1,1
711,37,2,0.0,2,83978.86,Spain,Male,1,0
678,61,8,0.0,2,159938.82,Spain,Female,1,1
499,39,6,0.0,2,81409.0,Spain,Male,1,1
790,26,5,0.0,1,20510.79,France,Male,1,0
807,34,1,0.0,1,114448.13,France,Female,0,0
618,24,7,128736.39,1,37147.61,France,Female,0,1
547,38,5,167539.97,1,159207.34,France,Female,0,1
683,47,1,0.0,2,148989.15,France,Male,1,0
685,30,3,90536.81,1,63082.88,Germany,Male,0,1
678,43,1,133237.21,1,111032.79,France,Male,1,0
621,40,6,0.0,1,155155.25,France,Female,1,0
749,40,8,141782.57,2,86333.63,Germany,Female,0,0
520,42,6,0.0,2,34410.55,Spain,Female,1,1
802,39,7,120145.96,2,59497.01,France,Female,0,1
573,30,6,0.0,2,66190.21,France,Female,1,0
752,36,7,0.0,2,184866.86,France,Female,1,0
490,40,6,156111.08,1,190889.13,Spain,Male,0,0
547,35,4,0.0,1,133287.73,France,Female,1,1
766,27,5,126285.73,1,177614.17,Germany,Male,1,0
518,28,9,85146.36,1,2803.89,France,Female,0,0
572,39,2,0.0,2,555.28,France,Female,1,1
850,37,9,0.0,1,100101.06,France,Female,0,0
559,24,3,114739.92,1,85891.02,Spain,Male,1,0
631,37,2,121801.72,2,23146.62,Germany,Female,0,1
621,50,3,163085.79,1,131048.36,Spain,Male,0,1
717,42,5,190305.78,1,99347.8,Spain,Female,1,0
782,33,7,191523.09,1,167058.75,France,Male,1,1
545,53,5,114421.55,1,180598.28,Germany,Male,1,0
577,43,3,0.0,2,135008.92,Spain,Male,1,1
506,37,5,0.0,2,127543.81,France,Male,1,1
816,40,9,109003.26,1,79580.56,Germany,Female,1,1
670,68,4,0.0,2,11426.7,France,Male,1,1
618,29,10,100315.1,2,32526.64,Germany,Female,1,1
499,44,6,77627.33,2,108222.68,Germany,Female,1,0
693,28,8,0.0,2,158545.25,France,Female,1,1
622,38,5,0.0,2,105295.77,France,Male,0,0
697,38,1,182065.85,1,49503.5,France,Female,1,0
702,35,8,14262.8,2,54689.16,Spain,Female,1,0
776,37,2,0.0,1,8065.0,France,Male,0,1
721,37,3,107720.64,1,158591.12,Germany,Male,1,1
554,43,5,99906.89,1,24983.39,Germany,Male,0,0
641,65,6,38340.02,1,32607.77,France,Male,1,0
570,30,2,131406.56,1,47952.45,France,Male,1,1
707,42,2,16893.59,1,77502.56,France,Male,1,1
572,24,1,0.0,2,151460.84,France,Male,1,1
647,51,4,131156.76,1,29883.63,Germany,Male,1,0
700,37,1,135179.49,1,160670.37,France,Male,1,0
419,27,2,121580.42,1,134720.51,Spain,Female,0,1
764,39,5,81042.42,1,109805.17,France,Female,0,1
673,72,1,0.0,2,111981.19,France,Male,0,1
590,36,1,0.0,2,48876.84,France,Male,1,0
702,40,1,103549.24,1,9712.52,France,Female,0,0
546,42,9,86351.85,2,57380.13,Germany,Female,1,0
506,35,6,110046.93,2,26318.73,Spain,Male,1,0
579,41,0,141749.68,1,9201.53,Germany,Male,0,1
514,38,4,112230.38,1,16717.11,France,Male,1,0
621,32,1,0.0,2,168779.47,France,Male,1,1
624,28,2,0.0,2,104353.26,Spain,Female,0,1
682,30,4,0.0,1,161465.31,France,Male,0,1
602,34,5,0.0,2,77414.45,France,Male,1,1
750,37,1,133199.71,2,27366.77,Germany,Female,1,1
580,24,1,133811.78,1,17185.95,Germany,Male,1,0
705,47,3,63488.7,1,28640.92,Spain,Female,0,1
491,70,6,148745.92,2,17818.33,Germany,Male,1,1
630,39,7,135483.17,1,140881.2,Spain,Female,1,0
494,33,1,137853.0,1,90273.85,France,Female,0,1
647,32,5,97041.16,1,23132.73,France,Male,1,1
652,35,7,104015.54,2,55207.88,Germany,Male,1,1
676,31,3,78990.15,1,124777.14,France,Male,1,1
768,29,2,95984.69,2,73686.75,France,Male,1,1
581,41,8,0.0,2,29737.14,France,Male,0,0
602,31,7,155271.83,1,179446.31,France,Male,1,1
794,41,7,176845.41,3,166526.26,France,Female,1,0
628,50,4,122227.71,1,14217.77,Germany,Male,0,1
653,29,2,0.0,2,41671.81,France,Male,1,1
666,30,3,110153.27,1,74849.46,Germany,Male,0,1
599,25,3,0.0,2,120790.02,Spain,Male,1,1
688,51,5,0.0,1,91624.11,France,Female,1,0
601,44,1,100486.18,2,62678.53,France,Male,1,1
770,24,9,101827.07,1,167256.35,France,Male,1,0
671,34,5,164757.56,1,110748.88,France,Female,1,0
607,28,1,135936.1,2,110560.14,Spain,Male,1,1
744,46,1,0.0,3,177431.59,Spain,Female,1,1
834,68,9,130169.27,2,93112.2,Germany,Female,0,1
759,39,6,0.0,2,140497.67,France,Female,1,1
676,35,0,0.0,2,139911.58,Spain,Male,0,0
694,39,5,77652.4,1,25407.59,France,Male,1,1
471,42,3,164951.56,1,190531.77,France,Male,1,0
615,30,7,0.0,2,156346.84,France,Male,1,1
596,76,9,134208.25,1,13455.43,Spain,Female,1,1
551,49,1,150777.72,2,135757.27,Spain,Male,1,1
700,40,2,0.0,2,199753.97,Spain,Female,1,0
743,34,1,131736.88,1,108543.21,Germany,Female,1,1
683,33,9,0.0,2,38784.42,France,Female,1,1
543,32,7,147256.86,1,112771.95,France,Female,1,0
760,38,6,162888.73,1,91098.76,France,Male,1,0
707,57,1,92053.0,1,164064.44,France,Female,1,1
486,26,2,0.0,2,31399.4,France,Male,1,1
588,31,4,99607.37,2,35877.03,France,Male,0,1
706,30,6,87609.68,2,137674.55,Spain,Male,0,0
682,44,3,115282.3,1,23766.4,France,Male,0,0
825,36,3,146053.66,1,138344.7,France,Female,1,1
741,43,0,0.0,2,2920.63,Spain,Male,1,1
833,28,4,136674.51,2,5278.78,France,Female,0,0
701,37,8,130091.5,1,120031.29,France,Male,1,1
564,37,9,100252.18,1,146033.52,Spain,Male,1,1
740,57,3,113386.36,2,65121.63,Germany,Female,1,1
492,51,8,117808.74,2,67311.12,Germany,Male,1,1
785,28,8,0.0,2,77231.27,France,Male,1,0
718,41,1,0.0,2,27509.52,France,Female,0,1
513,34,7,60515.13,1,124571.09,Germany,Male,0,0
550,39,2,116120.19,2,195638.13,Spain,Male,1,1
850,31,3,51293.47,1,35534.68,Germany,Female,0,0
573,72,8,98765.84,1,96015.53,Spain,Female,1,1
784,42,2,109052.04,2,6409.55,Spain,Female,1,0
544,22,4,0.0,2,70007.67,Spain,Male,1,0
506,57,6,0.0,2,194421.12,France,Female,0,1
816,25,2,150355.35,2,35770.84,Germany,Female,1,1
562,29,9,120307.58,1,6795.61,Spain,Female,1,1
613,40,9,95624.36,2,60706.33,France,Female,1,1
573,47,4,152522.47,1,164038.07,Germany,Female,0,1
629,32,3,0.0,2,15404.64,Spain,Male,1,1
633,31,1,0.0,1,48606.71,France,Male,1,0
592,45,8,84692.5,1,67214.02,Spain,Male,0,1
579,37,5,152212.88,2,120219.14,Spain,Male,0,0
485,21,5,113157.22,1,54141.5,Spain,Female,1,1
617,41,7,0.0,2,14496.67,France,Male,0,1
703,36,2,0.0,2,108790.95,France,Male,1,0
584,38,1,115341.55,1,173632.92,France,Male,0,1
583,38,8,0.0,1,47848.56,France,Male,1,0
635,29,2,0.0,2,117173.8,Spain,Male,0,0
554,24,10,0.0,1,92180.62,France,Male,0,0
518,46,3,0.0,2,76515.79,France,Male,1,0
712,40,3,109308.79,2,120158.72,Germany,Female,1,0
653,55,7,0.0,2,41967.03,Spain,Male,1,1
602,43,2,113641.49,4,115116.35,Germany,Female,1,0
681,33,10,0.0,1,158336.36,Spain,Male,0,0
714,54,7,126113.28,1,112777.38,France,Male,1,0
563,26,7,0.0,2,6139.74,Spain,Male,0,0
597,26,5,0.0,2,95159.13,Spain,Male,0,1
603,35,9,145623.36,1,163181.62,Germany,Female,1,0
685,33,1,0.0,3,70221.13,France,Female,0,1
735,43,9,98807.45,1,184570.04,Germany,Female,0,0
436,45,3,104339.11,2,183540.22,Germany,Male,1,1
668,28,1,124511.01,1,114258.18,Germany,Female,0,0
667,38,6,144432.04,1,73963.17,France,Female,1,1
551,26,2,144258.52,1,49778.79,France,Female,1,0
554,66,8,0.0,2,116747.62,Spain,Male,1,1
708,37,8,153366.13,1,26912.34,Germany,Male,1,1
632,39,5,97854.37,2,93536.38,Spain,Female,1,0
433,49,10,0.0,1,87711.61,France,Female,1,1
615,33,3,137657.25,2,171657.57,Germany,Female,1,1
677,24,0,148298.59,2,182913.95,France,Female,0,0
558,41,2,124227.14,1,111184.67,Germany,Male,1,1
591,35,7,183027.25,1,56028.79,France,Male,1,1
850,47,10,134381.52,1,26812.89,Germany,Female,0,0
675,50,1,133204.91,1,8270.06,Spain,Female,0,1
579,31,6,0.0,2,26149.25,France,Male,1,0
740,43,9,0.0,1,199290.68,Spain,Male,1,0
620,36,8,0.0,2,145937.99,France,Male,1,1
616,31,3,94263.91,2,168895.06,France,Male,1,0
422,33,2,0.0,2,102655.31,France,Female,1,0
600,58,8,118723.11,1,6209.51,Germany,Female,0,0
651,34,9,0.0,2,138113.71,France,Female,1,0
539,36,6,0.0,3,118959.64,Spain,Male,1,1
613,27,5,125167.74,1,199104.52,France,Female,1,0
681,23,7,157761.56,1,147759.84,France,Male,0,0
670,57,3,175575.95,2,99061.75,Spain,Female,1,0
717,35,4,0.0,1,167573.06,France,Male,1,1
617,30,8,0.0,1,92621.9,France,Female,1,1
631,46,10,0.0,2,129508.96,Spain,Female,1,1
536,35,4,121520.36,1,77178.42,Germany,Female,0,0
743,23,3,110203.77,1,95583.45,France,Male,1,0
837,26,4,89900.24,2,175477.03,France,Male,1,0
577,35,4,108155.49,1,105407.79,France,Female,1,0
618,46,6,150213.71,1,120668.46,France,Female,1,0
731,47,1,115414.19,3,191734.67,France,Female,0,0
720,59,6,0.0,2,160849.43,Spain,Female,1,1
593,41,6,0.0,1,65170.66,France,Female,1,0
708,54,8,145151.4,1,125311.17,Germany,Female,0,1
850,41,5,0.0,2,34827.43,France,Female,1,1
489,38,8,0.0,2,196990.79,France,Male,0,1
499,36,5,131142.53,2,174918.46,Germany,Male,1,0
659,27,4,0.0,2,99341.87,Spain,Male,1,0
797,59,4,129321.44,1,93624.55,Spain,Male,1,1
623,40,4,0.0,3,31669.18,Spain,Female,1,0
705,55,8,0.0,2,14392.68,France,Female,1,1
473,33,5,125827.43,1,145698.73,France,Female,0,1
693,39,0,0.0,2,81901.6,Spain,Female,0,0
726,51,8,107494.86,2,140937.91,Germany,Female,1,0
703,28,9,0.0,2,2151.17,France,Male,0,1
675,36,9,106190.55,1,22994.32,Spain,Male,0,1
631,34,4,124379.14,1,106892.91,France,Female,1,0
798,28,3,0.0,2,2305.27,France,Male,1,0
546,25,7,127728.24,2,105279.74,Spain,Male,1,1
747,41,9,0.0,1,32430.94,Spain,Male,1,0
790,46,2,131365.37,2,180290.68,Spain,Male,1,1
534,35,2,81951.74,2,115668.53,France,Male,1,0
706,38,1,0.0,2,122379.54,France,Male,1,0
710,75,5,0.0,2,9376.89,Spain,Female,1,1
654,40,5,105683.63,1,173617.09,Spain,Male,1,0
850,30,3,104911.35,2,42933.26,Germany,Female,1,1
697,48,1,0.0,2,87400.53,France,Female,1,1
751,37,3,99773.85,2,54865.92,Spain,Female,1,0
598,60,4,0.0,1,197727.14,France,Male,1,0
738,26,9,0.0,2,48644.94,France,Male,1,1
715,41,4,94267.9,1,152821.12,France,Male,0,1
458,36,5,0.0,2,79723.78,Spain,Male,1,0
754,32,7,0.0,2,89520.75,Spain,Female,1,0
850,46,9,117640.39,1,88920.68,France,Male,1,0
589,41,7,92618.62,1,101178.85,Germany,Female,1,1
645,49,2,0.0,2,10023.15,Spain,Male,0,0
569,44,4,0.0,2,134394.78,France,Female,0,0
742,27,0,0.0,2,131534.96,France,Male,0,1
616,32,6,0.0,2,43001.46,Spain,Female,1,1
806,30,8,168078.83,1,85028.36,Germany,Male,1,0
722,50,4,132088.59,1,128262.14,Spain,Female,1,1
797,32,10,114084.6,1,125782.29,France,Male,0,1
850,44,7,89118.26,1,104240.77,Spain,Male,1,0
418,35,7,0.0,2,88878.15,France,Male,1,1
612,33,9,0.0,1,142797.5,France,Female,0,0
703,37,8,105961.68,2,74158.8,France,Male,0,1
646,46,8,0.0,2,133059.15,France,Female,1,0
603,46,2,0.0,2,174478.54,Spain,Male,1,0
531,31,7,117052.82,1,118508.09,Germany,Female,1,0
694,22,4,0.0,2,11525.72,France,Female,1,1
680,37,10,123806.28,1,81776.84,France,Female,1,0
807,28,7,165969.26,3,156122.13,Spain,Female,1,0
850,31,6,67996.23,2,50129.87,France,Male,0,0
632,37,1,138207.08,1,60778.11,Spain,Male,1,0
850,38,7,115378.94,1,162087.82,Spain,Male,0,1
663,34,10,0.0,1,114083.73,France,Male,1,1
642,41,4,157777.58,1,67484.6,Germany,Male,1,0
731,42,9,101043.63,1,192175.52,Spain,Male,1,1
636,60,7,124447.73,1,141364.62,Spain,Male,1,1
644,31,5,86006.3,1,73922.95,Spain,Female,1,1
781,20,0,125023.1,2,108301.45,France,Male,1,1
550,40,7,114354.95,1,54018.93,France,Female,1,0
576,36,8,166287.85,1,23305.85,Germany,Female,1,1
518,42,7,151027.05,2,119377.36,France,Male,1,0
576,29,7,130575.26,1,173629.78,Germany,Male,0,1
713,53,6,115029.4,1,191521.32,France,Male,0,0
812,49,8,66079.45,2,91556.57,Spain,Female,0,0
664,44,8,142989.69,1,115452.51,France,Female,1,1
678,41,9,0.0,1,13160.03,France,Female,0,0
646,50,0,104129.24,2,181794.86,France,Male,1,0
699,31,10,125837.86,2,189392.66,Germany,Female,1,0
794,55,6,115796.7,1,160526.36,Germany,Female,1,0
787,42,10,145988.65,2,79510.37,France,Female,1,1
667,39,9,0.0,2,68873.8,Spain,Male,1,0
666,31,2,79589.43,1,4050.57,France,Female,0,0
597,35,8,131101.04,1,192852.67,Germany,Female,1,1
719,49,5,105918.1,1,16246.59,France,Male,1,1
571,23,10,151097.28,1,17163.75,France,Female,0,1
452,32,5,0.0,2,75279.39,France,Female,0,1
520,23,3,116022.53,2,37577.66,Germany,Female,1,1
584,50,1,0.0,1,152567.75,Spain,Female,0,1
594,18,1,132694.73,1,167689.56,Germany,Male,1,0
722,40,6,0.0,2,111893.09,France,Male,1,1
537,84,8,92242.34,1,186235.98,Germany,Male,1,1
756,41,6,149049.92,1,50422.36,Germany,Male,0,1
643,43,1,0.0,2,145764.4,Spain,Male,1,1
700,30,4,116377.48,1,134417.31,Germany,Female,1,1
563,41,2,100520.92,1,19412.8,Germany,Male,1,1
589,38,4,0.0,1,95483.48,France,Male,1,0
768,30,6,0.0,2,199454.37,France,Male,1,1
501,25,6,104013.79,1,114774.35,Germany,Male,1,0
654,29,4,96974.97,1,141404.07,France,Female,0,1
785,38,9,107199.75,1,146398.51,Germany,Female,0,0
725,39,5,116803.8,1,124052.97,Germany,Female,1,0
504,44,4,113522.64,1,12405.2,Spain,Male,1,1
716,66,5,121411.9,1,10070.4,Germany,Male,0,0
658,31,5,100082.14,1,49809.88,France,Male,0,1
743,71,0,0.0,2,29837.65,France,Male,0,1
705,39,6,133261.13,1,78065.9,Spain,Male,1,1
767,35,9,0.0,2,39511.61,France,Female,1,0
637,40,9,154309.67,1,125334.16,Germany,Male,1,1
803,28,3,0.0,2,159654.0,France,Male,1,0
725,36,4,118520.26,1,131173.9,Spain,Female,0,0
699,39,1,0.0,2,93826.63,France,Female,0,0
789,27,8,66201.96,1,79458.12,France,Female,1,1
639,38,5,0.0,2,93716.38,France,Female,0,0
587,48,1,0.0,2,8908.0,Spain,Male,1,1
501,27,4,95331.83,2,132104.76,Germany,Male,1,0
592,42,1,147249.29,2,63023.02,France,Male,1,1
659,32,9,95377.13,1,187551.24,France,Male,0,1
694,32,0,91956.49,1,59961.81,France,Male,1,1
802,51,7,0.0,1,40855.79,Spain,Male,0,1
597,41,4,145809.53,2,52319.26,France,Female,1,1
537,38,1,96939.06,1,102606.92,Spain,Female,1,1
591,31,7,0.0,2,48778.46,France,Female,0,1
677,36,7,0.0,1,47318.75,France,Female,1,0
691,40,1,0.0,2,145613.17,Spain,Male,1,1
770,30,8,0.0,2,100557.03,France,Female,1,0
593,33,0,95927.04,1,199478.05,France,Female,1,0
630,28,1,0.0,2,133267.78,France,Female,1,1
586,32,1,0.0,2,31635.99,France,Male,0,0
630,26,7,0.0,2,6656.64,Spain,Male,1,1
581,41,2,127913.71,2,44205.95,Germany,Male,1,1
571,37,9,139592.98,3,104152.65,Germany,Male,1,0
654,37,5,0.0,1,71492.28,France,Female,0,1
619,49,9,145359.99,1,38186.85,France,Female,1,0
552,39,2,132906.88,1,149384.43,Germany,Male,0,1
590,30,3,0.0,2,83090.35,Spain,Male,1,0
705,48,1,156848.13,2,99475.95,Germany,Female,1,1
476,40,4,0.0,2,182547.04,France,Female,0,0
723,30,3,124119.54,1,162198.32,France,Male,1,0
594,50,7,81310.34,1,183868.01,France,Male,1,1
714,53,1,99141.86,1,72496.05,Germany,Male,1,1
578,40,6,63609.92,1,74965.61,Spain,Male,0,0
790,20,8,0.0,2,168152.76,Spain,Male,1,0
613,34,3,0.0,1,41724.72,Spain,Male,1,1
624,35,0,180303.24,2,163587.9,Germany,Female,1,0
458,44,7,84386.57,1,178642.73,Germany,Male,1,0
731,49,4,88826.07,1,33759.41,Germany,Female,1,1
850,46,2,157866.77,1,18986.12,France,Female,1,1
631,41,0,0.0,1,87959.83,Spain,Female,0,0
540,28,6,84121.04,1,80698.54,Spain,Female,0,1
645,40,3,129596.77,1,103232.6,France,Female,1,1
776,39,8,125211.55,2,144496.07,France,Male,1,0
713,46,5,0.0,1,55701.62,France,Male,1,1
741,32,8,0.0,2,143598.7,France,Male,1,0
667,45,3,0.0,2,163655.01,Spain,Male,0,0
590,29,10,0.0,1,51907.72,Spain,Male,1,1
662,42,6,105021.28,1,48242.38,Spain,Female,1,0
549,52,1,0.0,1,8636.05,France,Female,0,1
717,64,10,98362.35,2,21630.21,Germany,Female,1,1
551,30,2,143340.44,1,145796.49,Germany,Female,1,0
850,24,1,0.0,2,69052.87,Spain,Female,0,1
529,63,4,96134.11,3,108732.96,Spain,Male,1,0
726,38,4,0.0,2,6787.48,France,Female,0,0
797,32,1,151922.94,1,8877.06,Germany,Male,1,0
850,32,9,0.0,2,18924.92,Spain,Female,1,1
515,37,0,196853.62,1,132770.11,France,Female,1,1
719,44,4,0.0,1,84972.9,Spain,Male,0,0
707,47,3,0.0,2,174303.29,France,Male,1,0
698,27,6,125427.37,2,27654.44,Spain,Male,0,0
469,31,6,0.0,1,146213.75,Spain,Female,1,0
569,28,3,100032.52,1,5159.21,Germany,Female,1,0
690,42,3,92578.14,2,70810.6,France,Female,0,0
727,28,2,110997.76,1,101433.76,France,Female,1,0
731,40,7,118991.79,1,156048.64,France,Female,1,1
736,43,4,202443.47,1,72375.03,France,Male,1,0
744,47,9,0.0,2,113163.17,France,Male,1,0
850,45,4,114347.85,2,109089.04,Spain,Female,1,1
668,46,7,161806.09,1,173052.19,Germany,Female,1,1
699,43,2,136487.86,2,82815.93,Spain,Male,1,0
661,41,5,28082.95,1,69586.27,Spain,Female,1,0
798,36,1,0.0,2,159044.1,France,Male,1,1
685,35,9,0.0,1,167033.83,France,Male,1,0
675,34,1,124619.33,2,163667.56,France,Male,0,1
679,38,7,110555.37,2,46522.68,Germany,Male,1,0
655,34,4,109783.69,2,134034.32,Spain,Female,1,0
633,63,4,114552.6,1,73856.28,Spain,Male,1,0
782,39,8,0.0,2,33949.67,France,Male,1,1
